actor_count	actors	category	cover_url	id	is_playable	is_watched	rank	rating	regions	release_date	score	title	types	url	vote_count
15	[汤姆·哈迪, 查理兹·塞隆, 尼古拉斯·霍尔特, 休·基斯-拜恩, 乔什·赫尔曼, 内森·琼斯, 佐伊·克罗维兹, 罗茜·汉丁顿-惠特莉, 丽莉·克亚芙, 阿比·丽, 考特尼·伊顿, 安格斯·桑普森, 理查德·卡特, 梅根·盖尔, 肖恩·哈普]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2236181653.jpg	3592854	False	False	34	[8.5, 45]	[澳大利亚, 美国]	2015-05-14	8.5	疯狂的麦克斯4：狂暴之路	[动作, 科幻, 冒险]	https://movie.douban.com/subject/3592854/	199725
10	[大卫·李·史密斯, 托尼·托德, 约翰·比灵斯列, 安妮卡·彼得森, 阿丽西丝·索普, 威廉姆·卡特, 理查德·雷西尔, 艾伦·克劳福德, Steven Littles, Robbie Bryan]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p513303986.jpg	2300586	True	False	35	[8.5, 45]	[美国]	2007-11-13	8.5	这个男人来自地球	[剧情, 科幻]	https://movie.douban.com/subject/2300586/	168820
9	[基努·里维斯, 劳伦斯·菲什伯恩, 凯瑞-安·莫斯, 莫妮卡·贝鲁奇, 凯特·宾汉, 雨果·维文, 贾达·萍克·史密斯, 邹兆龙, 朗贝尔·维尔森]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p443461818.jpg	1302467	True	False	36	[8.5, 45]	[美国, 澳大利亚]	2003-11-05	8.5	黑客帝国3：矩阵革命	[动作, 科幻]	https://movie.douban.com/subject/1302467/	147030
5	[亨利·托马斯, 迪·沃伦斯, 罗伯特·麦克纳夫顿, 德鲁·巴里摩尔, 彼德·考约特]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p984732992.jpg	1294638	True	False	37	[8.5, 45]	[美国]	1982-05-26	8.5	E.T. 外星人	[剧情, 科幻]	https://movie.douban.com/subject/1294638/	145384
8	[山姆·洛克威尔, 凯文·史派西, 多米妮克·麦克艾丽戈特, 卡雅·斯考达里奥, 本尼迪克特·王, 马特·贝里, 马尔科姆·斯图尔特, 罗宾·查克]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p449399746.jpg	3073124	True	False	38	[8.5, 45]	[英国]	2009-07-17	8.5	月球	[剧情, 科幻, 悬疑]	https://movie.douban.com/subject/3073124/	135913
12	[阿诺·施瓦辛格, 琳达·汉密尔顿, 爱德华·福隆, 罗伯特·帕特里克, 阿尔·伯恩, 乔·莫顿, 埃帕莎·默克森, 卡斯图罗·格雷拉, 丹尼·库克塞, 詹妮特·戈德斯坦恩, 山德·贝克利, 莱思莉·汉密尔顿·格伦]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1910909085.jpg	1291844	False	False	39	[8.5, 45]	[美国, 法国]	1991-07-03	8.5	终结者2：审判日	[动作, 科幻]	https://movie.douban.com/subject/1291844/	134527
18	[迈克尔·J·福克斯, 克里斯托弗·洛伊德, 莉·汤普森, 克里斯平·格洛弗, 托马斯·F·威尔森, 克劳迪娅·韦尔斯, 马克·麦克卢尔, 温迪·乔·斯佩博, 乔治·第桑佐, 弗兰西斯·李·麦克凯恩, 詹姆斯·托根, J·J·科恩, 凯西·希玛兹科, 比利·赞恩, 小哈利·沃特斯, 唐纳德·富利洛夫, 丽萨·弗里曼, 克里斯滕·考夫曼]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p475872903.jpg	1300555	True	False	40	[8.5, 45]	[美国]	1985-07-03	8.5	回到未来	[喜剧, 科幻, 冒险]	https://movie.douban.com/subject/1300555/	68997
15	[凯文·史派西, 杰夫·布里吉斯, 玛丽·麦克科马克, 阿尔法·伍达德, 大卫·帕特里克·凯利, 西利亚·维斯顿, 特雷西·维拉尔, 金伯利·斯科特, 康查塔·费雷尔, 维森特·拉雷斯卡, Saul Williams, Peter Gerety, Ajay Naidu, Melanee Murray, John Toles-Bey]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p792526748.jpg	1306607	True	False	41	[8.5, 45]	[美国, 德国]	2001-10-26	8.5	K星异客	[剧情, 科幻]	https://movie.douban.com/subject/1306607/	50637
25	[罗宾·威廉姆斯, 艾伯丝·戴维兹, 山姆·尼尔, 奥利弗·普莱特, 绮尔斯腾·瓦伦, 温迪·古逊, 海莉·凯特·爱森伯格, 林兹·利瑟曼, 安吉拉·兰迪斯, 约翰·迈克尔·辛吉斯, 布莱德利·惠特福德, 伊戈尔·希勒, 乔·贝兰, 布雷特·瓦格纳, 斯蒂芬·鲁特, 斯科特·沃, 奎因·史密斯, 克里斯蒂·科内利, 杰·约翰斯顿, 乔治·华莱士, 林恩·瑟格本, 普雷斯·格里芬, 玛西娅·皮佐, 宝拉·迪普雷·佩斯门, 克拉克·德弗洛]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2195410751.jpg	1292529	True	False	42	[8.5, 45]	[美国, 德国]	1999-12-13	8.5	机器管家	[剧情, 喜剧, 爱情, 科幻]	https://movie.douban.com/subject/1292529/	46567
9	[范·迪塞尔, 詹妮弗·安妮斯顿, 小哈里·康尼克, 詹姆斯·盖蒙, 克劳斯·利特曼, 克里斯托弗·麦克唐纳, 约翰·马奥尼, 艾力·马伦斯奥, M·埃梅特·沃尔什]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p453506001.jpg	1293863	True	False	43	[8.5, 45]	[美国]	1999-08-06	8.5	钢铁巨人	[喜剧, 科幻, 动画, 冒险]	https://movie.douban.com/subject/1293863/	9832
18	[马特·达蒙, 杰西卡·查斯坦, 克里斯汀·韦格, 杰夫·丹尼尔斯, 迈克尔·佩纳, 凯特·玛拉, 肖恩·宾, 塞巴斯蒂安·斯坦, 唐纳德·格洛弗, 切瓦特·埃加福特, 阿卡塞尔·亨涅, 陈数, 高雄, 本尼迪克特·王, 麦肯兹·戴维斯, 娜奥米·斯科特, 丽丽·博尔丹, 布莱恩·卡斯佩]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2280097442.jpg	25864085	True	False	44	[8.4, 45]	[美国, 英国]	2015-11-25	8.4	火星救援	[剧情, 科幻, 冒险]	https://movie.douban.com/subject/25864085/	292688
33	[约翰·特拉沃尔塔, 尼古拉斯·凯奇, 琼·艾伦, 亚历桑德罗·尼沃拉, 吉娜·格申, 多米尼克·斯万, 尼克·卡索维茨, 哈威·普雷斯内尔, 科鲁姆·费奥瑞, 约翰·卡洛·林奇, 希·庞德, 罗伯特·维斯多姆, 赵牡丹, 詹姆斯·丹顿, 马特·罗斯, 克里斯·鲍尔, 迈尔斯·杰弗里, 大卫·麦克库利, 托马斯·简, 汤米·弗拉纳根, 达纳·史密斯, 罗密·温莎, 保罗•希普, 柯克·鲍兹, 劳伦·辛克莱尔, 本·里德, 丽莎·博伊尔, 琳达·霍夫曼, 丹尼·马斯特森, 迈克尔·罗查, 麦克·韦柏, 梅根·保罗, 诺姆·卡普顿]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2173855883.jpg	1292659	True	False	45	[8.4, 45]	[美国]	1997-06-27	8.4	变脸	[动作, 科幻, 犯罪, 惊悚]	https://movie.douban.com/subject/1292659/	205077
5	[马尔科姆·麦克道威尔, 帕特里克·马基, 迈克尔·贝茨, 沃伦·克拉克, 约翰·克莱夫]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p529908155.jpg	1292233	False	False	46	[8.4, 45]	[英国, 美国]	1971-12-19	8.4	发条橙	[犯罪, 剧情, 科幻]	https://movie.douban.com/subject/1292233/	178283
8	[艾米丽·芭尔多尼, 莫瑞·史特林, 尼古拉斯·布兰登, 劳伦·斯卡法莉娅, 伊丽莎白·格瑞斯, 雨果·阿姆斯特朗, 亚历克斯·马努吉安, 劳伦·马赫]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2187896711.jpg	25807345	True	False	47	[8.4, 45]	[美国, 英国]	2013-09-19	8.4	彗星来的那一夜	[科幻, 悬疑, 惊悚]	https://movie.douban.com/subject/25807345/	157941
9	[基努·里维斯, 凯瑞-安·莫斯, 劳伦斯·菲什伯恩, 雨果·维文, 莫妮卡·贝鲁奇, 贾达·萍克·史密斯, 格洛丽亚·福斯特, 邹兆龙, 朗贝尔·维尔森]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p459054881.jpg	1304141	True	False	48	[8.4, 45]	[美国, 澳大利亚]	2003-07-18	8.4	黑客帝国2：重装上阵	[动作, 科幻]	https://movie.douban.com/subject/1304141/	136940
7	[纳塔莉亚·邦达尔丘克, 多纳塔斯·巴尼奥尼斯, 尤里·亚尔维特, 弗拉季斯拉夫·德沃热茨基, 尼古拉·格林科, 安纳托利·索洛尼岑, 奥莉加·巴尔内特]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2338914610.jpg	1300977	True	False	49	[8.4, 45]	[苏联]	1972-03-20	8.4	飞向太空	[剧情, 科幻, 悬疑]	https://movie.douban.com/subject/1300977/	6054
5	[木村拓哉, 苍井优, 浅野忠信, Akemi, Mark Allen Jr.]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p709489485.jpg	3903715	False	False	50	[8.4, 45]	[日本]	2010-10-09	8.4	红线	[动画, 动作, 科幻]	https://movie.douban.com/subject/3903715/	3856
4	[莎拉·杰茜卡·帕克, 乔伊·克莱默, 克利夫·德杨, 维罗尼卡·卡维特]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2181538212.jpg	1296610	False	False	51	[8.4, 45]	[美国, 挪威]	1986-07-30	8.4	领航员	[家庭, 冒险, 科幻]	https://movie.douban.com/subject/1296610/	2370
15	[克劳斯·洛维奇, 芭芭拉·瓦伦汀, 古特·拉姆普雷切特, 乌利·洛默尔, 阿德里安·霍芬, 伊凡·德斯尼, 约阿希姆.汉森, 库尔特·拉布, 玛吉特·卡斯滕森, 英格丽·卡文, 高夫莱德·约翰, Mascha Rabben, Karl Heinz Vosgerau, 沃尔夫冈·申克, Rudolf Lenz]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1141931637.jpg	3228134	False	False	52	[8.4, 45]	[西德]	1973-10-14	8.4	世界旦夕之间	[科幻, 犯罪, 悬疑]	https://movie.douban.com/subject/3228134/	1324
1	[蠢朋克]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2164118898.jpg	1460443	False	False	53	[8.4, 45]	[日本, 法国]	2003-05-28	8.4	星际5555：异星梦系统秘传	[动画, 动作, 冒险, 奇幻, 音乐, 科幻]	https://movie.douban.com/subject/1460443/	680
0	[]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p453897961.jpg	1871075	False	False	54	[8.4, 45]	[西班牙]	2001-11-16	8.4	一只名叫痛苦的狗	[动画, 科幻]	https://movie.douban.com/subject/1871075/	670
1	[唐·赫兹菲尔德]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2267767750.jpg	19965194	False	False	55	[8.4, 45]	[美国]	2012-08-24	8.4	如此美好的一天	[剧情, 喜剧, 科幻, 动画, 奇幻]	https://movie.douban.com/subject/19965194/	621
1	[Joel Cutrara]	科幻	https://img3.doubanio.com/lpic/s2395556.jpg	1452487	False	False	56	[8.4, 45]	[英国]	2001-10-25	8.4	不可容忍：入侵	[喜剧, 科幻, 动画]	https://movie.douban.com/subject/1452487/	536
2	[大卫·哈塞尔霍夫, Edward Mulhare]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2383224023.jpg	3672366	False	False	57	[8.4, 45]	[美国]	1991-05-19	8.4	霹雳游侠2000电影版	[动作, 科幻, 犯罪]	https://movie.douban.com/subject/3672366/	513
9	[杰克·吉伦哈尔, 维拉·法米加, 米歇尔·莫纳汉, 杰弗里·怀特, 拉塞尔·皮特斯, 詹姆斯·A·伍兹, 迈克尔·阿登, 乔·柯布登 , 卡斯·安瓦尔]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p988260245.jpg	3075287	True	False	58	[8.3, 45]	[美国, 加拿大]	2011-08-30	8.3	源代码	[剧情, 动作, 科幻, 犯罪, 惊悚]	https://movie.douban.com/subject/3075287/	391079
9	[杰昆·菲尼克斯, 斯嘉丽·约翰逊, 艾米·亚当斯, 鲁妮·玛拉, 奥利维亚·王尔德, 斯派克·琼斯, 波茜娅·道布尔戴, 克里斯·普拉特, 克里斯汀·韦格]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2166850749.jpg	6722879	True	False	59	[8.3, 45]	[美国]	2013-10-12	8.3	她	[剧情, 爱情, 科幻]	https://movie.douban.com/subject/6722879/	216208
15	[休·杰克曼, 帕特里克·斯图尔特, 达芙妮·基恩, 波伊德·霍布鲁克, 斯戴芬·莫昌特, 伊丽莎白·罗德里格斯, 多丽丝·莫尔加多, 理查德·E·格兰特, 玛丽·佩顿·斯图尔特, 伊利斯·尼尔, 艾瑞琪·拉·塞拉, 劳伦·格罗斯, 胡安·贾斯帕, 克日什托夫·索什斯基, 萨博·班克森]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2431980130.jpg	25765735	True	False	60	[8.3, 45]	[美国]	2017-03-03	8.3	金刚狼3：殊死一战	[剧情, 动作, 科幻]	https://movie.douban.com/subject/25765735/	208341
8	[哈里森·福特, 马克·哈米尔, 凯丽·费雪, 彼得·库欣, 亚历克·吉尼斯, 彼德·梅犹, 大卫·鲍罗斯, 詹姆斯·厄尔·琼斯]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p732941361.jpg	1293838	False	False	61	[8.3, 45]	[美国]	1977-05-25	8.3	星球大战	[动作, 科幻, 冒险]	https://movie.douban.com/subject/1293838/	60027
13	[丹尼斯·奎德, 吉姆·卡维泽, 肖恩·多伊尔, 伊丽莎白·米切尔, 诺亚·艾默里奇, 梅利莎·埃里科, 丹尼尔·汉森, 约旦·布里奇斯, 斯蒂芬·约菲, 杰克·麦科马克, 彼得·麦克内尔, 迈克尔·塞拉, 玛琳·辛科]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p812857342.jpg	1294183	True	False	62	[8.3, 45]	[美国]	2000-04-28	8.3	黑洞频率	[科幻, 犯罪, 悬疑]	https://movie.douban.com/subject/1294183/	57392
9	[朱迪·福斯特, 马修·麦康纳, 吉娜·马隆, 大卫·摩斯, 威廉·菲德内尔, 杰弗里·布莱克, 安吉拉·贝塞特, 约翰·赫特, 詹姆斯·伍兹]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p453499268.jpg	1295647	True	False	63	[8.3, 45]	[美国]	1997-07-11	8.3	超时空接触	[剧情, 科幻]	https://movie.douban.com/subject/1295647/	49243
13	[克雷格·比尔克, 阿明·缪勒-斯塔尔, 格瑞辰·摩尔, 文森特·多诺费奥, 丹尼斯·海斯伯特, 斯蒂文·沙博, 里夫·霍顿, 珍妮特·麦克拉克伦, 布拉德·威廉姆·亨克, 蒂娅·德克萨达, 莱昂·里皮, Burt Bulos, Howard S. Miller]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1932438619.jpg	1300282	True	False	64	[8.3, 45]	[德国, 美国]	1999-05-28	8.3	异次元骇客	[科幻, 悬疑, 惊悚]	https://movie.douban.com/subject/1300282/	48632
6	[岩田光央, 佐佐木望, 小山茉美, 玄田哲章, 北村弘一, 池水通洋]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p711283071.jpg	1302770	False	False	65	[8.3, 45]	[日本]	1988-07-16	8.3	阿基拉	[动作, 科幻, 动画, 奇幻]	https://movie.douban.com/subject/1302770/	19008
6	[仲代达矢, 京町子, 平干二朗, 岸田今日子, 冈田英次, 入江美树]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2211589835.jpg	1432779	False	False	66	[8.3, 45]	[日本]	1966-07-15	8.3	他人之颜	[剧情, 科幻]	https://movie.douban.com/subject/1432779/	2669
5	[Frank Welker, 凯特蕾·萨加尔, 劳伦·汤姆, 比利·维斯特, 莫里斯·拉马奇]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2159140789.jpg	2150085	False	False	67	[8.3, 45]	[美国]	2008-06-24	8.3	飞出个未来大电影2：万背之兽	[动画, 动作, 喜剧, 爱情, 科幻]	https://movie.douban.com/subject/2150085/	2160
6	[森次晃嗣, Yayoi Maki, Keiko Hanagata, 泷泽久美子, Aya Murata, Nariko Fujieda]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2183624706.jpg	1299701	False	False	68	[8.3, 45]	[日本]	1987-07-21	8.3	机器人嘉年华	[动画, 喜剧, 科幻, 剧情, 奇幻]	https://movie.douban.com/subject/1299701/	2111
2	[彼得·卡帕尔迪, 尼克·弗罗斯特]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2218602949.jpg	26257313	False	False	69	[8.3, 45]	[英国]	2014-12-25	8.3	神秘博士：最后的圣诞	[剧情, 科幻]	https://movie.douban.com/subject/26257313/	2022
20	[休·杰克曼, 詹姆斯·麦卡沃伊, 迈克尔·法斯宾德, 詹妮弗·劳伦斯, 哈莉·贝瑞, 尼古拉斯·霍尔特, 埃文·彼得斯, 伊恩·麦克莱恩, 帕特里克·斯图尔特, 艾伦·佩吉, 安娜·帕奎因, 彼特·丁拉基, 肖恩·阿什莫, 卢卡斯·提尔, 丹尼尔·库德摩尔, 波波·斯图尔特, 奥玛·希, 范冰冰, 阿丹·坎托, 乔什·赫尔曼]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2181156848.jpg	10485647	True	False	70	[8.2, 40]	[美国, 英国]	2014-05-23	8.2	X战警：逆转未来	[动作, 科幻, 冒险]	https://movie.douban.com/subject/10485647/	245387
26	[沙尔托·科普雷, 詹森·库伯, 娜塔莉·博尔特, 茜尔雯·斯特赖克, 约翰·萨莫尔, 威廉·艾伦·扬, 尼克·布雷克, 杰德·布罗菲, 路易斯·米纳尔, 瓦妮莎·海伍德, 玛丽安·胡曼, 维多利奥·莱奥纳迪, 曼德拉·加杜卡, 约翰·范·肖尔, 斯特拉·斯廷坎普, 戴维·詹姆斯, 肯尼思·恩科西, 蒂姆·戈登, 莫尔内·埃拉斯姆斯, 尤金·孔巴尼瓦, 赫棱基维·马德拉拉, 西雅邦加·拉德贝, 梅尔特·西贝尔哈亨, 安德勒·奥登达尔, 尼克·伯莱尼, 罗伯特·霍布斯]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1086352249.jpg	3006772	True	False	71	[8.2, 40]	[美国, 新西兰, 加拿大, 南非]	2009-11-27	8.2	第九区	[动作, 剧情, 科幻, 惊悚]	https://movie.douban.com/subject/3006772/	220090
24	[克里斯蒂安·贝尔, 迈克尔·凯恩, 连姆·尼森, 凯蒂·霍尔姆斯, 加里·奥德曼, 基里安·墨菲, 汤姆·威尔金森, 鲁特格尔·哈尔, 渡边谦, 小马克·布恩, 莱纳斯·罗彻, 摩根·弗里曼, 拉里·霍尔登, 杰拉德·墨菲, 柯林·麦克法兰, 莎拉·斯图尔特, 加斯·刘易斯, 理查德·布雷克, 拉德·舍博德兹加, 艾玛·洛克哈特, 克里斯蒂尼·亚当斯, 凯瑟琳·波特, 约翰·诺兰, 杰克·格里森]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1563566300.jpg	1309069	True	False	72	[8.2, 45]	[美国, 英国]	2005-06-29	8.2	蝙蝠侠：侠影之谜	[剧情, 动作, 科幻, 犯罪, 惊悚]	https://movie.douban.com/subject/1309069/	131876
17	[杰瑞德·莱托, 萨拉·波莉, 黛安·克鲁格, 范林丹, 瑞斯·伊凡斯, 娜塔莎·里特, 托比·瑞格波, 朱诺·坦普尔, 克莱尔·斯通, 阿兰·柯德勒, 丹尼尔·梅斯, 迈克尔·莱利, 帕斯卡·杜奎奈, 托马斯·拜恩, Catherine Demaiffe, 哈罗德·曼宁, Anders Morris]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2133687605.jpg	2076181	True	False	73	[8.2, 40]	[加拿大, 比利时, 法国, 德国]	2009-09-12	8.2	无姓之人	[剧情, 爱情, 科幻, 奇幻]	https://movie.douban.com/subject/2076181/	56822
14	[伊万·麦克格雷格, 娜塔莉·波特曼, 海登·克里斯滕森, 伊恩·麦克迪阿梅德, 塞缪尔·杰克逊, 吉米·斯密茨, 弗兰克·奥兹, 安东尼·丹尼尔斯, 克里斯托弗·李, 凯莎·卡斯特-休伊斯, 西拉斯·卡森, 布鲁斯·斯宾斯, 韦恩·佩格拉姆, 特穆拉·莫里森]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p533908031.jpg	1309078	False	False	74	[8.2, 40]	[美国]	2005-05-20	8.2	星球大战前传3：西斯的复仇	[动作, 科幻, 冒险]	https://movie.douban.com/subject/1309078/	52821
10	[马克·哈米尔, 哈里森·福特, 凯丽·费雪, 比利·迪·威廉姆斯, 安东尼·丹尼尔斯, 大卫·鲍罗斯, 彼德·梅犹, 肯尼·贝克, 弗兰克·奥兹, 亚历克·吉尼斯]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p847639662.jpg	1296528	False	False	75	[8.2, 45]	[美国]	1980-05-21	8.2	星球大战2：帝国反击战	[动作, 冒险, 科幻]	https://movie.douban.com/subject/1296528/	47045
9	[马克·哈米尔, 哈里森·福特, 安东尼·丹尼尔斯, 凯丽·费雪, 比利·迪·威廉姆斯, 彼德·梅犹, 伊恩·麦克迪阿梅德, 弗兰克·奥兹, 亚历克·吉尼斯]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p732934345.jpg	1297151	False	False	76	[8.2, 45]	[美国]	1983-05-25	8.2	星球大战3：绝地归来	[动作, 科幻, 冒险]	https://movie.douban.com/subject/1297151/	43730
18	[迈克尔·J·福克斯, 克里斯托弗·洛伊德, 莉·汤普森, 托马斯·F·威尔森, 伊丽莎白·苏, 詹姆斯·托根, 杰弗里·韦斯曼, 凯西·希玛兹科, 比利·赞恩, J·J·科恩, 查尔斯·弗莱舍, E. Casanova Evans, Jay Koch, Charles Gherardi, Ricky Dean Logan, Darlene Vogel, 李截, 弗利]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p475857703.jpg	1299092	True	False	77	[8.2, 45]	[美国]	1989-11-22	8.2	回到未来2	[喜剧, 科幻, 冒险]	https://movie.douban.com/subject/1299092/	39965
6	[樱井孝宏, 伊藤步, 森久保祥太郎, 森川智之, 坂本真绫, 大川透]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2221176547.jpg	1422063	True	False	78	[8.2, 45]	[日本]	2005-09-14	8.2	最终幻想7：圣子降临	[动画, 动作, 科幻, 惊悚]	https://movie.douban.com/subject/1422063/	39643
17	[迈克尔·J·福克斯, 克里斯托弗·洛伊德, 玛丽·斯汀伯根, 托马斯·F·威尔森, 莉·汤普森, 伊丽莎白·苏, 马特·克拉克, Richard Dysart, Pat Buttram, 小哈里·凯瑞, Dub Taylor, 詹姆斯·托根, 马克·麦克卢尔, 温迪·乔·斯佩博, 杰弗里·韦斯曼, Hugh Gillin, 弗利]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p475893249.jpg	1296666	True	False	79	[8.2, 45]	[美国]	1990-05-25	8.2	回到未来3	[喜剧, 科幻, 西部, 冒险]	https://movie.douban.com/subject/1296666/	34648
14	[井元由香, 小林桂, 冈田浩晖, 石田太郎, 富田耕生, 若本规夫, 泷口顺平, 古川登志夫, 千叶繁, 小山茉美, 隆大介, 永井豪, 本多俊之, 青野武]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1910832560.jpg	1291569	True	False	80	[8.2, 45]	[日本]	2001-05-26	8.2	大都会	[冒险, 动画, 科幻, 动作, 犯罪, 剧情, 爱情, 惊悚]	https://movie.douban.com/subject/1291569/	13313
12	[瓦莱丽亚·布鲁尼·泰德斯基, Amit Arroz, Mark Long, Alexandra Staden, 多米尼克·威斯特, 毕碧安娜·贝格, 伊尔姆·赫尔曼, 鲁道夫·霍辛斯基, Jean-Luc Nancy, Ana Samardzija, 阿莱克斯·德斯卡, 丹尼尔·克雷格]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1910831868.jpg	1291564	False	False	81	[8.2, 45]	[英国, 德国, 法国]	2002-09-03	8.2	十分钟年华老去：大提琴篇	[剧情, 歌舞, 爱情, 科幻]	https://movie.douban.com/subject/1291564/	12285
9	[贾斯汀·钱伯斯, C·托马斯·豪威尔, 迈克尔·B·乔丹, 凯文·麦克基德, 迪·布拉雷·贝克尔, 史蒂夫·布卢姆, 凯文·康瑞, 萨姆·戴利, 达娜·德拉尼]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2043193073.jpg	24718965	True	False	82	[8.2, 45]	[美国]	2013-07-20	8.2	正义联盟：闪点悖论	[动作, 科幻, 动画, 奇幻, 冒险]	https://movie.douban.com/subject/24718965/	10075
17	[乔纳森·普雷斯, 罗伯特·德尼罗, 凯瑟琳·海蒙德, 伊安·霍姆, 鲍勃·霍斯金斯, 麦克·帕林, 伊恩·理查森, 皮特·沃恩, 金·格雷斯特, 吉姆·布劳德本特, Barbara Hicks, 查尔斯·麦肯恩, Derrick O'Connor, 凯瑟琳·波格森, 布莱恩·普林格, Sheila Reid, Brian Miller]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2284182735.jpg	1293823	False	False	83	[8.2, 40]	[英国]	1985-02-20	8.2	妙想天开	[剧情, 奇幻, 科幻]	https://movie.douban.com/subject/1293823/	9864
5	[玛丽·斯汀伯根, 肖恩·派特里克·弗兰纳里, 兰斯·亨利克森, 杰夫·高布伦, 布兰顿·史密斯]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p703773073.jpg	1300549	True	False	84	[8.2, 40]	[美国]	1995-10-27	8.2	闪电奇迹	[剧情, 奇幻, 悬疑, 科幻, 惊悚]	https://movie.douban.com/subject/1300549/	6212
6	[横山智佐, 大木民夫, 松本梨香, 小川真司, 佐藤智惠, 辻谷耕史]	科幻	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2153740677.jpg	1308236	False	False	85	[8.2, 45]	[日本]	1991-09-14	8.2	老人Z	[动作, 动画, 喜剧, 科幻]	https://movie.douban.com/subject/1308236/	5207
5	[千叶繁, 古川登志夫, 林原惠美, 西村知道, 榊原良子]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1137689394.jpg	1467778	False	False	86	[8.2, 45]	[日本]	1989-07-15	8.2	机动警察剧场版1	[剧情, 动作, 科幻, 动画, 犯罪]	https://movie.douban.com/subject/1467778/	3699
16	[格兰特·威廉姆斯, Randy Stuart, April Kent, 保罗·兰顿, 雷蒙德贝利, William Schallert, Frank J. Scannell, Helene Marshall, Diana Darrin, Billy Curtis, Lock Martin, John Hiestand, Luce Potter, Joe La Barba, 奥逊·威尔斯, Regis Parton]	科幻	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2197441642.jpg	1899630	False	False	87	[8.2, 40]	[美国]	1957-02-22	8.2	不可思议的收缩人	[科幻, 惊悚]	https://movie.douban.com/subject/1899630/	812
